DealId,Pool,Loan,Price
27256,pool_246,3000597017,251028.298848801
27257,pool_246,3000597373,204909.644807533
27258,pool_246,3000598040,294767.149400001
27259,pool_246,3000599094,40737.852739726
27260,pool_246,3000599582,140545.68249041
27261,pool_246,3000599779,351953.053116437
27262,pool_246,3000599929,395374.238629108
27263,pool_246,3000601050,202703.881780822
27264,pool_246,3000601174,180155.803626302
27265,pool_246,3000601334,116330.362910425
27266,pool_246,3000602120,445498.200891097
27267,pool_246,3000602327,62655.7771801029
27268,pool_246,3000602716,404498.53944428
27269,pool_246,3000603067,141427.174860102
27270,pool_246,3000604156,350888.20880145
27271,pool_246,3000605950,300255.87737226
27272,pool_246,3000605994,243180.430382877
27273,pool_246,3000607331,177108.105819574
27274,pool_246,3200047102,315581.770399616
27275,pool_246,3200054811,427493.531814607
27276,pool_246,3200056212,536592.938648701
27277,pool_246,3200057656,301864.183718417
27278,pool_246,3200057870,309655.183519286
27279,pool_246,3200058102,205633.493280432
27280,pool_246,3200058666,307693.05971653
27281,pool_246,3200059309,234359.332664384
27282,pool_246,3200061826,223785.887951106
27283,pool_246,3200063730,248370.599260737
27284,pool_246,3200065197,302644.030348802
27285,pool_246,3800029529,443996.668952945
27286,pool_246,3800034011,323657.956811172
27287,pool_246,3800034335,461819.945071212
27288,pool_246,3800035753,294695.695304394
27289,pool_246,600129926,81152.8604703423
27290,pool_246,600131796,243662.475649315
27291,pool_246,600134355,240859.430205966
27292,pool_246,600134609,620712.537292877
27293,pool_246,600135579,169787.142093699
27294,pool_246,600135683,619299.746358904
27295,pool_246,600136717,658742.979658975
27296,pool_246,600139178,131130.337168356
27297,pool_246,600139896,314033.747940411
27298,pool_246,600140243,424925.533269727
27299,pool_246,600141156,420078.086644109
27300,pool_246,600141337,169175.793539897
27301,pool_246,600141433,477480.699119726
27302,pool_246,600142031,420040.202159295
27303,pool_246,600142652,699495.366583477
27304,pool_246,600142676,730185.405479149
27305,pool_246,600142695,106958.497596575
27306,pool_246,600142697,106958.497596575
27307,pool_246,600142998,550355.45113493
27308,pool_246,600143204,338881.601555343
27309,pool_246,600143207,325765.916807363
27310,pool_246,600143459,485464.017928766
27311,pool_246,600143474,302668.665657534
27312,pool_246,600144122,294028.726272603
27313,pool_246,600144199,182952.98267322
27314,pool_246,600144232,138923.068559589
27315,pool_246,600144350,428676.086587468
27316,pool_246,600144380,159059.130856849
27317,pool_246,600144664,331342.09989687
27318,pool_246,600144760,195976.110755616
27319,pool_246,600144793,623300.806481784
27320,pool_246,600144847,250000.721799279
27321,pool_246,600144970,88448.9242228771
27322,pool_246,600145042,217667.937193151
27323,pool_246,600145098,398230.560506604
27324,pool_246,600145133,471108.441943355
27325,pool_246,600145144,210741.285186523
27326,pool_246,600145232,235301.407996151
27327,pool_246,600145583,174004.79929726
27328,pool_246,600145628,188744.191155479
27329,pool_246,600145778,742430.160396782
27330,pool_246,600145822,111158.998174247
27331,pool_246,600145870,304858.615109589
27332,pool_246,600145880,151134.954812444
27333,pool_246,600145883,135115.541525921
27334,pool_246,600145916,159278.874133999
27335,pool_246,600146009,219381.480851712
27336,pool_246,600146037,261696.203911645
27337,pool_246,600146057,181768.935394521
27338,pool_246,600146070,872491.047076709
27339,pool_246,600146195,553468.601909158
27340,pool_246,600146201,364639.038131506
27341,pool_246,600146233,139788.929941439
27342,pool_246,600146258,428846.383166987
27343,pool_246,600146269,512014.945644247
27344,pool_246,600146588,413915.770718769
27345,pool_246,600146780,213802.061576712
27346,pool_246,600146798,233722.173366027
27347,pool_246,600146814,173118.182228767
27348,pool_246,600146827,295022.091853152
27349,pool_246,600146866,272501.085258026
27350,pool_246,600146910,241432.275821645
27351,pool_246,600146912,508693.82061644
27352,pool_246,600146926,327476.43090257
27353,pool_246,600146933,380638.030017124
27354,pool_246,600147019,211699.744960273
27355,pool_246,600147021,236145.79200411
27356,pool_246,600147242,650320.597101915
27357,pool_246,600147265,454496.783013288
27358,pool_246,600147577,246801.713276507
27359,pool_246,600147612,486768.608679433
27360,pool_246,600147615,188039.741378424
27361,pool_247,103417434,254490.422945205
27362,pool_247,103421876,142475.331369862
27363,pool_247,103447342,211818.167890412
27364,pool_247,103462379,102763.110958904
27365,pool_247,600140032,293335.266038356
27366,pool_247,600143860,653085.839041094
27367,pool_247,600145652,315764.496109589
27368,pool_248,102776883,208696.042912
27369,pool_248,103282778,63226.9872
27370,pool_248,103375385,247264.164971906
27371,pool_248,103379882,68618.1726972606
27372,pool_248,103389760,122002.897413698
27373,pool_248,103397273,158943.325826027
27374,pool_248,103404032,320666.467825892
27375,pool_248,103408815,409902.204071891
27376,pool_248,103411620,61751.4487068492
27377,pool_248,103414203,63401.4487068492
27378,pool_248,103414908,100794.081178082
27379,pool_248,103417434,254691.802945205
27380,pool_248,103418685,62951.4487068492
27381,pool_248,103419001,62702.5345890414
27382,pool_248,103420768,89184.5426766574
27383,pool_248,103421876,142596.801879863
27384,pool_248,103422728,171566.574488013
27385,pool_248,103424095,97397.7664598634
27386,pool_248,103425582,180545.892061643
27387,pool_248,103427889,65628.2119539725
27388,pool_248,103429157,102794.081178082
27389,pool_248,103430384,149541.522836302
27390,pool_248,103431370,114849.370919452
27391,pool_248,103442782,161256.33907315
27392,pool_248,103442829,166656.970119864
27393,pool_248,103445266,222163.361082193
27394,pool_248,103447127,180545.892061643
27395,pool_248,103447342,211903.580050411
27396,pool_248,103447644,202444.867655013
27397,pool_248,103448949,155047.061338959
27398,pool_248,103450548,171014.056379178
27399,pool_248,103453543,242638.697871575
27400,pool_248,103454733,167753.983943835
27401,pool_248,103456535,181357.603767124
27402,pool_248,103456771,132536.423907945
27403,pool_248,103457579,369825.228768753
27404,pool_248,103458330,308086.472978322
27405,pool_248,103462379,102972.288958904
27406,pool_248,103464268,716654.570205483
27407,pool_248,103465931,172947.092231508
27408,pool_248,103467910,166061.095938494
27409,pool_248,103468052,103049.16260274
27410,pool_248,103468330,732709.420495892
27411,pool_248,103468619,255576.084568767
27412,pool_248,103469331,380366.241155755
27413,pool_248,103469529,192547.36032322
27414,pool_248,103470396,200275.291709589
27415,pool_248,103470737,255792.84781589
27416,pool_248,103471813,289184.767919178
27417,pool_248,103473333,196354.617753082
27418,pool_248,103473472,126890.955361972
27419,pool_248,103474564,210951.688850411
27420,pool_248,103475621,103924.16260274
27421,pool_248,103477892,104067.281890411
27422,pool_248,103481090,191521.105725617
27423,pool_248,103484057,361064.70061644
27424,pool_248,103489841,157695.870033905
27425,pool_248,103496164,234476.104440412
27426,pool_248,103501763,109007.240510959
27427,pool_248,103513473,257343.657004109
27428,pool_248,3000202838,122699.19339925
27429,pool_248,3000314075,167431.400899332
27430,pool_248,3000383639,416507.06664
27431,pool_248,3000423270,388988.832802501
27432,pool_248,3000448519,219082.271379288
27433,pool_248,3000468136,878644.315958576
27434,pool_248,3000484107,345526.742985534
27435,pool_248,3000493349,354051.767835617
27436,pool_248,3000496522,410815.355501324
27437,pool_248,3000503000,160017.291431507
27438,pool_248,3000531134,122219.296695058
27439,pool_248,3000534985,42982.7848017535
27440,pool_248,3000538020,326303.967351233
27441,pool_248,3000538865,74317.8364272536
27442,pool_248,3000542406,91735.1462852385
27443,pool_248,3000542998,268615.213902741
27444,pool_248,3000543823,358330.757442192
27445,pool_248,3000545217,226963.49899541
27446,pool_248,3000546826,433320.17638491
27447,pool_248,3000547753,576893.785684933
27448,pool_248,3000548424,503585.035121096
27449,pool_248,3000552203,488228.4602137
27450,pool_248,3000555489,460796.16414536
27451,pool_248,3000556188,311191.699015889
27452,pool_248,3000558446,117316.786374657
27453,pool_248,3000559364,225272.140392637
27454,pool_248,3000560072,261544.905776606
27455,pool_248,3000563552,284672.150501524
27456,pool_248,3000565728,44080.0155193423
27457,pool_248,3000567856,170612.692847493
27458,pool_248,3000574091,186485.107757794
27459,pool_248,3000574763,130441.263953617
27460,pool_248,3000575360,324652.348884923
27461,pool_248,3000575529,97010.1010073062
27462,pool_248,3000575681,294668.415845068
27463,pool_248,3000576149,70099.6890080958
27464,pool_248,3000578961,702363.912317204
27465,pool_248,3000579881,325459.471878082
27466,pool_248,3000580168,286637.543999726
27467,pool_248,3000580723,288016.378371288
27468,pool_248,3000581436,681401.141712794
27469,pool_248,3000582334,232397.444402406
27470,pool_248,3000583473,273149.770729315
27471,pool_248,3000583667,280114.305685478
27472,pool_248,3000583715,367477.447680001
27473,pool_248,3000584268,210630.158928768
27474,pool_248,3000584350,474592.780753768
27475,pool_248,3000585468,1143227.48386467
27476,pool_248,3000585584,240119.305973342
27477,pool_248,3000585601,200112.629336987
27478,pool_248,3000585862,187507.400280877
27479,pool_248,3000587480,162108.66649863
27480,pool_248,3000589348,425210.899956163
27481,pool_248,3000591134,102713.787607683
27482,pool_248,3000592076,178539.533148493
27483,pool_248,3000594327,427937.989563946
27484,pool_248,3000594449,298126.978400001
27485,pool_248,3000594610,162890.841621918
27486,pool_248,3000596314,69246.7501183304
27487,pool_248,3000596353,163904.776121643
27488,pool_248,3000597017,248443.789893186
27489,pool_248,3000598465,425716.220174587
27490,pool_248,3000601174,178965.776096439
27491,pool_248,3000601399,123441.910532877
27492,pool_248,3000603067,139550.08395887
27493,pool_248,3000604302,116563.518936987
27494,pool_248,3200057735,276498.010887485
27495,pool_248,3200058102,203991.580000553
27496,pool_248,3200058459,104112.858761803
27497,pool_248,3200064540,155038.025249315
27498,pool_248,3800029529,442260.282461603
27499,pool_248,600129123,119775.365851727
27500,pool_248,600131391,280927.400974248
27501,pool_248,600131536,557393.12516661
27502,pool_248,600134918,248846.329907216
27503,pool_248,600135125,715782.380139729
27504,pool_248,600135141,751571.499146715
27505,pool_248,600135391,726519.115841825
27506,pool_248,600136752,480485.615918759
27507,pool_248,600137030,225528.602551008
27508,pool_248,600140032,293778.656430357
27509,pool_248,600141156,417272.633663015
27510,pool_248,600141418,175209.731381559
27511,pool_248,600141433,479275.459782466
27512,pool_248,600141521,533011.57057578
27513,pool_248,600142652,699032.745714685
27514,pool_248,600143207,323289.518296234
27515,pool_248,600143368,480812.873076166
27516,pool_248,600143629,305280.449453068
27517,pool_248,600143806,174444.56957398
27518,pool_248,600143860,655534.220291094
27519,pool_248,600143959,263097.430364883
27520,pool_248,600144034,405518.502936988
27521,pool_248,600144380,158300.297688357
27522,pool_248,600144497,455474.509582465
27523,pool_248,600144652,376783.593281254
27524,pool_248,600144760,194014.845279452
27525,pool_248,600144852,191516.962032906
27526,pool_248,600144869,183850.862709452
27527,pool_248,600144894,341419.775602979
27528,pool_248,600145232,233709.541571644
27529,pool_248,600145583,172633.576424658
27530,pool_248,600145652,316571.844749588
27531,pool_248,600145916,158950.306602313
27532,pool_248,600146061,256857.270976042
27533,pool_248,600146233,139647.080552055
27534,pool_248,600146269,508277.287891782
27535,pool_248,600146354,443282.288783768
27536,pool_248,600146548,86723.7948416145
27537,pool_248,600146798,234186.093985753
27538,pool_248,600146827,291788.557801644
27539,pool_248,600146912,508461.409452055
27540,pool_248,600146933,376651.76797089
27541,pool_248,600147385,245341.452021199
27542,pool_248,600147677,445154.189011166
27543,pool_248,600147905,128085.76935898
27544,pool_249,102776883,209220.810735
27545,pool_249,103282778,62977.461
27546,pool_249,103375385,247480.553440444
27547,pool_249,103379882,68518.1772280824
27548,pool_249,103389760,122507.20850959
27549,pool_249,103397273,159687.91765822
27550,pool_249,103404032,321403.274772124
27551,pool_249,103408815,409555.330799124
27552,pool_249,103411620,61895.9942547948
27553,pool_249,103414203,63375.1262547948
27554,pool_249,103414908,101373.430424658
27555,pool_249,103418685,62976.1802547948
27556,pool_249,103420768,89399.6201992606
27557,pool_249,103422728,172442.84321661
27558,pool_249,103424095,97605.7181739045
27559,pool_249,103425582,181328.48824315
27560,pool_249,103427889,65705.2690717811
27561,pool_249,103429157,103212.330424658
27562,pool_249,103430384,149955.929115411
27563,pool_249,103431370,115037.974875617
27564,pool_249,103442782,162081.112275205
27565,pool_249,103442829,166763.768508904
27566,pool_249,103445266,222175.766809533
27567,pool_249,103447127,181228.47574315
27568,pool_249,103447644,203100.649816109
27569,pool_249,103448949,155735.769055672
27570,pool_249,103450548,171487.128713425
27571,pool_249,103453543,243577.587285103
27572,pool_249,103454733,168204.480700686
27573,pool_249,103456535,181635.494736987
27574,pool_249,103456771,132768.744543562
27575,pool_249,103457579,370647.835676527
27576,pool_249,103458330,308647.238485326
27577,pool_249,103464268,716775.070643835
27578,pool_249,103465931,173391.085502055
27579,pool_249,103467910,166836.745542945
27580,pool_249,103468052,103238.477821918
27581,pool_249,103468330,733391.853987121
27582,pool_249,103468619,257068.445870137
27583,pool_249,103469331,382041.500991029
27584,pool_249,103469529,192439.244035254
27585,pool_249,103470396,200609.733956712
27586,pool_249,103470737,256885.711487124
27587,pool_249,103471813,290895.573533425
27588,pool_249,103473333,196995.106562158
27589,pool_249,103473472,127294.513479781
27590,pool_249,103474564,211805.440883288
27591,pool_249,103477892,104351.734123288
27592,pool_249,103481090,191925.734889931
27593,pool_249,103484057,361505.466491506
27594,pool_249,103489841,158258.167058733
27595,pool_249,103496164,235136.524048287
27596,pool_249,103501763,109495.020137671
27597,pool_249,103513473,258080.446082876
27598,pool_249,3000383639,416664.630150001
27599,pool_249,3000423270,390996.155692499
27600,pool_249,3000448519,219983.93373326
27601,pool_249,3000484107,344944.318388056
27602,pool_249,3000493349,355243.363037672
27603,pool_249,3000496522,409969.758061478
27604,pool_249,3000503000,160279.836744863
27605,pool_249,3000534985,42856.3827259316
27606,pool_249,3000538865,74474.8198757055
27607,pool_249,3000556188,311439.218882191
27608,pool_249,3000558446,117766.315816952
27609,pool_249,3000559364,225896.36970976
27610,pool_249,3000565728,43828.5006731509
27611,pool_249,3000567856,171293.680875184
27612,pool_249,3000574763,130535.469417671
27613,pool_249,3000575360,324882.109031507
27614,pool_249,3000575529,97312.9597758902
27615,pool_249,3000578961,702691.16469589
27616,pool_249,3000579881,326749.549459933
27617,pool_249,3000580168,286015.990028561
27618,pool_249,3000580723,287748.724467761
27619,pool_249,3000581436,684878.849207673
27620,pool_249,3000582334,232155.699468943
27621,pool_249,3000583473,272713.342468905
27622,pool_249,3000583667,280072.161690411
27623,pool_249,3000584268,211053.638212157
27624,pool_249,3000584350,475587.358299659
27625,pool_249,3000585601,201058.459060273
27626,pool_249,3000585862,188315.682743103
27627,pool_249,3000587480,162564.798027397
27628,pool_249,3000589348,426153.311876712
27629,pool_249,3000592076,179223.019430138
27630,pool_249,3000594327,428792.282201095
27631,pool_249,3000594449,299193.018600001
27632,pool_249,3000594610,162744.991561643
27633,pool_249,3000596314,69437.4688458905
27634,pool_249,3000596353,164708.224767123
27635,pool_249,3000597017,248096.468223801
27636,pool_249,3000598465,427879.394328254
27637,pool_249,3000601174,179955.053626302
27638,pool_249,3000601399,123993.427667466
27639,pool_249,3000603067,139760.055485102
27640,pool_249,3000604302,116899.282960274
27641,pool_249,3200057735,277671.671659853
27642,pool_249,3200058102,204109.917105432
27643,pool_249,3200058459,104252.116050795
27644,pool_249,3200064540,155377.075413698
27645,pool_249,3800029529,442437.092262945
27646,pool_249,600128177,213541.380002569
27647,pool_249,600134918,251172.350009727
27648,pool_249,600141156,417015.851644109
27649,pool_249,600141418,176261.807417467
27650,pool_249,600141433,478746.905119726
27651,pool_249,600142652,700329.870183477
27652,pool_249,600143207,323337.838682363
27653,pool_249,600143368,481570.463569313
27654,pool_249,600143629,306106.246833548
27655,pool_249,600143806,175167.888413836
27656,pool_249,600143959,262842.171072658
27657,pool_249,600144199,183144.16479822
27658,pool_249,600144232,137894.706059589
27659,pool_249,600144380,158454.088356849
27660,pool_249,600144652,376618.928536026
27661,pool_249,600144664,328903.35727187
27662,pool_249,600144760,193604.020755616
27663,pool_249,600144869,184382.568435616
27664,pool_249,600145232,233565.379746151
27665,pool_249,600145583,172709.82429726
27666,pool_249,600145916,158118.805058999
27667,pool_249,600146037,258610.066411645
27668,pool_249,600146233,139902.853066439
27669,pool_249,600146269,508183.343144247
27670,pool_249,600146548,87104.0731433148
27671,pool_249,600146798,234352.778366027
27672,pool_249,600146827,291536.571853152
27673,pool_249,600146912,509300.82061644
27674,pool_249,600146933,376099.592517124
27675,pool_249,600147385,246574.495259589
27676,pool_249,600147572,150935.148491506
27677,pool_249,600147677,445789.850716816
27678,pool_249,600147905,128571.872928585
27679,pool_25,103379882,68547.5084780824
27680,pool_25,103389760,122855.95850959
27681,pool_25,103397273,160184.88640822
27682,pool_25,103404032,321546.095397124
27683,pool_25,103411620,62082.3692547948
27684,pool_25,103414203,63567.5012547948
27685,pool_25,103418685,63168.5552547948
27686,pool_25,103420768,89670.8689492606
27687,pool_25,103422728,172983.89790411
27688,pool_25,103427889,65910.4690717811
27689,pool_25,103429157,103532.955424658
27690,pool_25,103430384,150005.982240411
27691,pool_25,103431370,115397.074875617
27692,pool_25,103442782,162590.906025205
27693,pool_25,103447127,181737.069493151
27694,pool_25,103447644,203686.549816109
27695,pool_25,103448949,156230.814055672
27696,pool_25,103453543,244359.110722604
27697,pool_25,103454733,168733.511950686
27698,pool_25,103456771,134459.144543562
27699,pool_25,103467910,166861.474917945
27700,pool_25,103468619,257800.820870137
27701,pool_25,103469331,382098.144116029
27702,pool_25,103470737,257629.711487124
27703,pool_25,103473333,197608.301874658
27704,pool_25,103473472,127625.758479781
27705,pool_25,103474564,212409.940883288
27706,pool_25,103481642,143401.304977534
27707,pool_25,103489841,158281.421746233
27708,pool_25,103501763,109542.401387671
27709,pool_25,3000521472,96445.6740230139
27710,pool_25,3000567856,172151.259135184
27711,pool_25,3000575529,98049.3037758902
27712,pool_25,3000578817,315416.76531904
27713,pool_25,3000581436,688104.287207673
27714,pool_25,3000585601,201569.284060273
27715,pool_25,3000585862,188380.295180603
27716,pool_25,3000590463,323198.303079453
27717,pool_25,3000594449,300100.043600001
27718,pool_25,3000596353,165505.024767123
27719,pool_25,3000598465,430789.219515754
27720,pool_25,3000601399,124382.987042466
27721,pool_25,3200058459,104297.399439545
27722,pool_25,3200064540,155430.465413698
27723,pool_25,600128177,213634.450315069
27724,pool_25,600134918,252282.772259727
27725,pool_25,600143368,481730.633569313
27726,pool_25,600143629,306977.831208548
27727,pool_25,600143806,176076.026663836
27728,pool_25,600143959,264290.609872658
27729,pool_25,600144869,185335.263435616
27730,pool_25,600146548,87531.5963933148
27731,pool_25,600147385,247762.439009589
27732,pool_25,600147572,151735.125491506
27733,pool_25,600147677,445987.385404316
27734,pool_25,600147905,128627.681272335
27735,pool_250,103417434,253849.985445205
27736,pool_250,103447342,211285.323890412
27737,pool_250,600140032,291733.479838356
27738,pool_251,102776883,207384.172037
27739,pool_251,103282778,62843.2122
27740,pool_251,103379882,68202.4164472605
27741,pool_251,103389760,121894.747413698
27742,pool_251,103397273,158803.632076027
27743,pool_251,103404032,318642.054700892
27744,pool_251,103411620,61697.3737068492
27745,pool_251,103414203,63347.3737068492
27746,pool_251,103414908,100703.956178082
27747,pool_251,103417434,254051.365445205
27748,pool_251,103418685,62897.3737068492
27749,pool_251,103420768,89108.2969266574
27750,pool_251,103422728,171414.488550513
27751,pool_251,103424095,96793.3208348634
27752,pool_251,103425582,180388.173311644
27753,pool_251,103427889,65570.5319539725
27754,pool_251,103429157,102703.956178082
27755,pool_251,103430384,148630.057211302
27756,pool_251,103431370,114748.430919452
27757,pool_251,103442782,161113.04032315
27758,pool_251,103447127,180388.173311644
27759,pool_251,103447342,211370.736050411
27760,pool_251,103447644,202263.175655013
27761,pool_251,103448949,154907.908338959
27762,pool_251,103450548,170862.646379178
27763,pool_251,103453543,242419.018184075
27764,pool_251,103454733,167605.277693835
27765,pool_251,103456771,132421.063907945
27766,pool_251,103457579,369500.192956253
27767,pool_251,103465931,171891.710981508
27768,pool_251,103467910,165015.309063494
27769,pool_251,103468619,255348.969568767
27770,pool_251,103469331,377970.845530755
27771,pool_251,103470737,255562.12781589
27772,pool_251,103473333,196182.253690582
27773,pool_251,103473472,126780.642361972
27774,pool_251,103474564,210764.228850411
27775,pool_251,103489841,156712.446596405
27776,pool_251,103496164,233020.957565412
27777,pool_251,103501763,108335.634260959
27778,pool_251,103513473,257113.838254109
27779,pool_251,3000314075,166407.796219332
27780,pool_251,3000448519,217710.915379288
27781,pool_251,3000468136,877886.343979826
27782,pool_251,3000480791,97858.3149119897
27783,pool_251,3000493349,351845.061585617
27784,pool_251,3000503000,159875.344556507
27785,pool_251,3000521472,95703.9619548493
27786,pool_251,3000531134,121479.173815058
27787,pool_251,3000534985,42716.8287267535
27788,pool_251,3000536872,486630.315024658
27789,pool_251,3000538020,324318.571351233
27790,pool_251,3000542406,91176.9839252385
27791,pool_251,3000542998,268384.043277741
27792,pool_251,3000543823,356118.934192192
27793,pool_251,3000545735,170772.034471069
27794,pool_251,3000546826,430696.12121866
27795,pool_251,3000547753,573295.895059933
27796,pool_251,3000552203,485238.2133387
27797,pool_251,3000555489,457985.76702786
27798,pool_251,3000563552,282932.786257774
27799,pool_251,3000567856,170679.460854815
27800,pool_251,3000575360,324775.620263423
27801,pool_251,3000575529,97372.0759099312
27802,pool_251,3000576149,70360.1577210958
27803,pool_251,3000576246,114845.040615
27804,pool_251,3000578817,311587.142938149
27805,pool_251,3000578961,704999.242825204
27806,pool_251,3000580723,286248.135058788
27807,pool_251,3000581436,681667.631294794
27808,pool_251,3000583715,365236.201680001
27809,pool_251,3000584268,209323.724866268
27810,pool_251,3000585584,240210.263495342
27811,pool_251,3000585601,199935.984336987
27812,pool_251,3000585862,186330.810093377
27813,pool_251,3000588738,361749.746949771
27814,pool_251,3000588968,70342.8644234244
27815,pool_251,3000590068,127766.292994708
27816,pool_251,3000590463,320989.704766027
27817,pool_251,3000591134,102623.889722683
27818,pool_251,3000594449,297863.813400001
27819,pool_251,3000595618,235204.652261918
27820,pool_251,3000596314,69505.3036202053
27821,pool_251,3000596353,163968.605961643
27822,pool_251,3000598465,427311.591041712
27823,pool_251,3000601399,123332.408657877
27824,pool_251,3000604302,115834.346436987
27825,pool_251,3200057735,274774.675646235
27826,pool_251,3200058459,103470.988678053
27827,pool_251,3200064540,154065.795249315
27828,pool_251,600129123,119033.400851727
27829,pool_251,600131391,281035.018483424
27830,pool_251,600134918,248945.465627466
27831,pool_251,600135125,711305.005139729
27832,pool_251,600135141,746870.255396715
27833,pool_251,600135391,721974.580216825
27834,pool_251,600136752,480675.609426885
27835,pool_251,600137030,224123.026613508
27836,pool_251,600140032,292176.870230357
27837,pool_251,600141418,175278.547927809
27838,pool_251,600141521,532550.13057578
27839,pool_251,600143368,477896.183076166
27840,pool_251,600143629,305010.164578068
27841,pool_251,600143806,174512.78771548
27842,pool_251,600143959,263197.324064483
27843,pool_251,600144034,402960.002936988
27844,pool_251,600144497,455073.453332465
27845,pool_251,600144652,376932.396595754
27846,pool_251,600144852,191590.240284972
27847,pool_251,600144869,183922.671279452
27848,pool_251,600146061,256953.813609042
27849,pool_251,600146354,443455.214591613
27850,pool_251,600146548,86757.5847631645
27851,pool_251,600147385,245439.191463699
27852,pool_251,600147677,442354.230573666
27853,pool_251,600147905,127294.71314023
27854,pool_252,102776883,207973.03361
27855,pool_252,103282778,62612.436
27856,pool_252,103379882,68122.7334780824
27857,pool_252,103389760,122436.55850959
27858,pool_252,103397273,159596.66140822
27859,pool_252,103404032,319477.767897124
27860,pool_252,103411620,61860.6692547948
27861,pool_252,103414203,63339.8012547948
27862,pool_252,103414908,101314.555424658
27863,pool_252,103418685,62940.8552547948
27864,pool_252,103420768,89349.8119492606
27865,pool_252,103422728,172343.49165411
27866,pool_252,103424095,97030.8037989045
27867,pool_252,103425582,181225.45699315
27868,pool_252,103427889,65667.5890717811
27869,pool_252,103429157,103153.455424658
27870,pool_252,103430384,149088.994740411
27871,pool_252,103431370,114972.034875617
27872,pool_252,103442782,161987.501025205
27873,pool_252,103447127,181125.444493151
27874,pool_252,103447644,202981.957816109
27875,pool_252,103448949,155644.866055672
27876,pool_252,103450548,171388.218713425
27877,pool_252,103453543,243434.079472603
27878,pool_252,103454733,168107.336950686
27879,pool_252,103456771,132693.384543562
27880,pool_252,103457579,370435.502989027
27881,pool_252,103465931,172387.266752055
27882,pool_252,103467910,165842.052417945
27883,pool_252,103468619,256920.080870137
27884,pool_252,103469331,379763.136616029
27885,pool_252,103470737,256734.991487124
27886,pool_252,103473333,196882.508124658
27887,pool_252,103473472,127222.450479781
27888,pool_252,103474564,211682.980883288
27889,pool_252,103489841,157322.790496233
27890,pool_252,103496164,233752.470923287
27891,pool_252,103501763,108856.226387671
27892,pool_252,103513473,257930.314832876
27893,pool_252,3000448519,218679.57773326
27894,pool_252,3000480791,98545.1788502052
27895,pool_252,3000493349,353144.469287672
27896,pool_252,3000503000,160187.108619863
27897,pool_252,3000521472,96246.4900230139
27898,pool_252,3000534985,42603.4204009316
27899,pool_252,3000536872,488202.155506848
27900,pool_252,3000545735,171577.49325863
27901,pool_252,3000567856,171398.116635184
27902,pool_252,3000575360,325264.033031507
27903,pool_252,3000575529,97732.4925258902
27904,pool_252,3000578817,314865.62031904
27905,pool_252,3000578961,706368.61069589
27906,pool_252,3000580723,286066.871780261
27907,pool_252,3000581436,685298.687207673
27908,pool_252,3000584268,209811.032274657
27909,pool_252,3000585601,200943.064060273
27910,pool_252,3000585862,187196.576930603
27911,pool_252,3000590463,322633.583079453
27912,pool_252,3000594449,299021.103600001
27913,pool_252,3000595618,236782.637961644
27914,pool_252,3000596314,69807.3013458904
27915,pool_252,3000596353,164785.024767123
27916,pool_252,3000598465,429351.253265754
27917,pool_252,3000601399,123921.894542466
27918,pool_252,3000604302,116205.735460274
27919,pool_252,3200057735,276032.532981103
27920,pool_252,3200058459,103641.605654546
27921,pool_252,3200064540,154452.345413698
27922,pool_252,600128177,212286.606565069
27923,pool_252,600134918,251239.072259727
27924,pool_252,600141418,176348.876792467
27925,pool_252,600143368,478796.273569313
27926,pool_252,600143629,305929.680708548
27927,pool_252,600143806,175306.526663836
27928,pool_252,600143959,263188.849872658
27929,pool_252,600144652,377107.651786026
27930,pool_252,600144869,184525.263435616
27931,pool_252,600146548,87150.4463933148
27932,pool_252,600147385,246733.439009589
27933,pool_252,600147572,151069.125491506
27934,pool_252,600147677,443126.689154316
27935,pool_252,600147905,127819.465147335
27936,pool_253,3000480791,96493.9340369897
27937,pool_253,3000521472,94369.6179548493
27938,pool_253,3000536872,479845.515024658
27939,pool_253,3000545735,168414.316471069
27940,pool_253,3000576246,113297.258115
27941,pool_253,3000578817,307283.035438149
27942,pool_253,3000588738,356868.578074771
27943,pool_253,3000588968,69383.4088934244
27944,pool_253,3000590068,126015.150249708
27945,pool_253,3000590463,316579.584766027
27946,pool_253,3000595618,231925.332261918
27947,pool_254,3000480791,97150.6339127052
27948,pool_254,3000521472,94882.6460230139
27949,pool_254,3000536872,481267.355506848
27950,pool_254,3000545735,169167.65025863
27951,pool_254,3000578817,310466.35656904
27952,pool_254,3000590463,318125.963079453
27953,pool_254,3000595618,233430.817961644
27954,pool_255,103431424,709743.37378686
27955,pool_255,103439465,498560.900152603
27956,pool_255,103447577,622254.981632877
27957,pool_255,103453808,697962.250899103
27958,pool_255,103458304,494673.368767397
27959,pool_255,103472520,502140.886815616
27960,pool_255,103474908,710159.030184616
27961,pool_256,103431424,710040.273297003
27962,pool_256,103439465,499190.971762603
27963,pool_256,103447577,622772.362432877
27964,pool_256,103453808,698794.860338353
27965,pool_256,103458304,495298.644497397
27966,pool_256,103472520,503737.711901716
27967,pool_256,103474908,713407.487601159
27968,pool_257,103439465,499177.429852603
27969,pool_257,103447577,623389.906759917
27970,pool_257,103458304,495285.070867397
27971,pool_257,103472520,504458.052555616
27972,pool_258,103431424,722630.83749936
27973,pool_258,103435361,634917.924066576
