LoanID,Amount,FICO,DTI,HighBalFlag,PropOcc,PropState,PropType,Purpose
103485855,"326,900",676,44.825,N,Primary,MS,SFR_At,Cashout
103485856,"409,000",727,33.411,N,Primary,CA,SFR_At,Rate/Term
103485865,"330,000",727,20.282,N,Primary,GA,SFR_Dt,Cashout
103485872,"371,000",801,36.941,N,Primary,CA,SFR_Dt,Rate/Term
103485879,"484,000",729,42.885,N,Primary,CA,SFR_Dt,Cashout
103485922,"486,300",766,49.862,Y,Primary,CA,SFR_At,Rate/Term
103485974,"309,000",730,40.187,N,Primary,NJ,SFR_Dt,Rate/Term
103485976,"300,000",798,27.76,N,Primary,OR,SFR_Dt,Rate/Term
103486021,"307,600",783,29.127,N,Primary,WA,SFR_Dt,Rate/Term
103486027,"582,500",767,43.822,Y,Primary,CA,SFR_Dt,Rate/Term
103486045,"475,500",806,31.171,N,Primary,CO,SFR_Dt,Rate/Term
103486105,"218,250",757,22.482,N,NOO,NC,SFR_At,Purchase
103486109,"397,000",749,30.537,N,Primary,MA,SFR_Dt,Rate/Term
103486145,"300,001",765,36.862,N,Primary,NY,SFR_Dt,Cashout
103486180,"291,000",698,21.131,N,Primary,GA,SFR_At,Rate/Term
103486269,"410,000",760,30.808,N,Primary,MA,SFR_Dt,Rate/Term
103486276,"260,000",759,36.659,N,Primary,MO,SFR_At,Cashout
103486289,"230,700",767,16.549,N,Primary,CA,SFR_Dt,Rate/Term
103486332,"296,800",793,30.488,N,Primary,AZ,SFR_At,Rate/Term
103486385,"362,000",720,27.401,N,Primary,IL,SFR_Dt,Rate/Term
103486433,"100,000",727,41.121,N,Primary,AZ,SFR_At,Cashout
103486449,"315,828",797,40.519,N,Primary,CA,SFR_Dt,Rate/Term
103486466,"214,000",739,45.185,N,Primary,NV,SFR_Dt,Rate/Term
103486488,"456,000",774,43.428,N,Primary,CA,SFR_Dt,Purchase
103486502,"484,350",792,28.304,N,Primary,TX,SFR_At,Rate/Term
103486661,"420,000",722,47.258,N,Primary,SC,SFR_At,Rate/Term
103486676,"103,000",735,27.022,N,Primary,MN,SFR_Dt,Cashout
103486739,"422,500",673,48.922,N,Primary,CA,SFR_At,Cashout
103486744,"200,000",753,31.075,N,Primary,SC,SFR_At,Cashout
103486762,"232,703",709,41.081,N,Primary,TX,SFR_Dt,Purchase
103486778,"226,000",708,23.573,N,Primary,FL,SFR_Dt,Cashout
103486784,"250,000",653,32.507,N,Primary,MA,SFR_Dt,Cashout
103486787,"252,000",741,44.507,N,Primary,NC,SFR_At,Cashout
103486819,"335,000",691,21.378,N,Primary,DC,SFR_Dt,Cashout
103486855,"240,000",770,26.024,N,Primary,AZ,SFR_Dt,Cashout
103486869,"179,743",716,39.43,N,Primary,AZ,SFR_Dt,Rate/Term
103486950,"238,400",746,35.853,N,Primary,MO,SFR_Dt,Cashout
103486973,"228,000",813,41.821,N,Primary,CA,SFR_Dt,Cashout
103487044,"275,400",787,45.724,N,Primary,CA,SFR_At,Cashout
103487062,"593,000",726,48.988,Y,Primary,CA,Det Condo,Rate/Term
103487073,"315,000",748,44.424,N,Primary,MA,SFR_Dt,Rate/Term
103487091,"185,790",800,26.825,N,Primary,AZ,SFR_Dt,Rate/Term
103487092,"380,000",770,26.817,N,Primary,CA,SFR_At,Cashout
103487111,"457,000",799,35.26,N,Primary,CA,SFR_Dt,Rate/Term
103487116,"358,000",799,42.37,N,Primary,CO,SFR_At,Purchase
103487182,"220,000",803,23.403,N,Primary,NV,SFR_Dt,Cashout
103487286,"299,000",720,39.704,N,Primary,CA,SFR_At,Rate/Term
103487301,"185,600",790,49.887,N,Primary,MO,SFR_Dt,Rate/Term
103487354,"391,000",756,34.296,N,Primary,AZ,SFR_At,Cashout
103487356,"319,700",761,22.846,N,Primary,WA,SFR_Dt,Rate/Term
103487376,"204,725",794,49.984,N,Primary,TX,SFR_Dt,Purchase
103487399,"422,000",778,32.948,N,Primary,GA,SFR_Dt,Cashout
103487596,"196,333",739,31.135,N,Primary,FL,SFR_At,Purchase
103487652,"257,450",766,45.471,N,Primary,NV,SFR_Dt,Cashout
103487661,"300,000",756,24.646,N,Primary,TX,SFR_At,Cashout
103487775,"321,608",748,47.637,N,Primary,GA,SFR_At,Rate/Term
103487829,"80,000",805,26.93,N,Primary,IA,SFR_Dt,Rate/Term
103488016,"250,000",749,32.493,N,Primary,NJ,SFR_Dt,Cashout
103488061,"379,000",755,27.022,N,Primary,CA,SFR_Dt,Rate/Term
103488065,"244,500",799,19.21,N,Primary,CA,SFR_Dt,Cashout
103488079,"439,375",689,37.384,N,Primary,MA,CondoLo,Purchase
103488090,"342,000",797,34.307,N,Primary,TX,SFR_At,Cashout
103488091,"380,800",770,17.758,N,Primary,MD,SFR_At,Rate/Term
103488104,"80,000",691,39.5,N,Primary,NC,SFR_Dt,Cashout
103488118,"250,000",759,23.73,N,Primary,GA,SFR_At,Cashout
103488148,"172,500",766,30.217,N,Primary,GA,SFR_Dt,Cashout
103488189,"272,000",751,30.634,N,Primary,NJ,SFR_Dt,Rate/Term
103488198,"366,500",735,41.943,N,Primary,CA,SFR_Dt,Rate/Term
103488224,"237,500",711,41.714,N,Primary,AL,SFR_Dt,Rate/Term
103488238,"132,000",725,42.179,N,Primary,GA,SFR_Dt,Cashout
103488263,"376,000",775,27.637,N,Primary,VA,SFR_At,Rate/Term
103488281,"330,000",700,37.298,N,Primary,TN,SFR_Dt,Cashout
103488283,"358,000",705,35.051,N,Primary,CA,SFR_Dt,Cashout
103488293,"336,000",761,30.161,N,Primary,NJ,SFR_Dt,Purchase
103488314,"445,000",814,40.13,N,Primary,CA,SFR_Dt,Cashout
103488322,"346,290",720,34.45,N,Primary,CO,SFR_At,Purchase
103488392,"312,000",723,30.883,N,Primary,DE,SFR_Dt,Cashout
103488400,"208,000",791,48.265,N,Primary,FL,SFR_At,Purchase
103488440,"222,400",741,28.416,N,Primary,NJ,SFR_Dt,Rate/Term
103488486,"100,000",693,23.837,N,Primary,CA,SFR_Dt,Cashout
103488535,"455,905",752,32.119,N,Primary,TN,SFR_Dt,Purchase
103488561,"234,000",804,26.568,N,Primary,VA,SFR_Dt,Rate/Term
103488574,"236,600",777,39.982,N,Primary,AR,SFR_At,Rate/Term
103488710,"455,000",732,37.327,N,Primary,TN,SFR_At,Rate/Term
103488727,"441,000",789,44.421,N,Primary,VA,SFR_At,Rate/Term
103488739,"265,200",767,22.706,N,Primary,TX,SFR_At,Purchase
103488766,"447,000",688,37.712,N,Primary,CA,SFR_Dt,Cashout
103488804,"280,000",704,30.758,N,Primary,AZ,SFR_Dt,Rate/Term
103488813,"369,400",795,14.717,N,Primary,NH,SFR_At,Rate/Term
103488862,"398,700",739,34.537,N,Primary,CA,SFR_Dt,Rate/Term
103488994,"423,000",791,43.952,N,Primary,NV,SFR_Dt,Cashout
103489050,"246,499",729,44.002,N,Primary,CA,SFR_Dt,Cashout
103489083,"231,000",784,24.209,N,Primary,FL,SFR_At,Cashout
103489146,"389,600",789,38.616,N,Primary,NV,SFR_Dt,Purchase
103489167,"382,500",800,34.046,N,Primary,TX,SFR_At,Purchase
103489229,"330,500",755,38.154,N,Primary,CA,SFR_Dt,Rate/Term
103489258,"246,400",797,28.433,N,Primary,MI,SFR_Dt,Rate/Term
103489259,"411,500",755,27.048,N,Primary,MO,SFR_At,Rate/Term
103489358,"376,966",774,38.407,N,Primary,TX,SFR_At,Purchase
103489363,"212,500",790,21.666,N,Primary,WY,SFR_Dt,Rate/Term
103489396,"390,000",668,26.31,N,Primary,CA,SFR_Dt,Cashout
103489580,"484,350",740,39.304,N,Primary,CA,SFR_Dt,Rate/Term
103489582,"200,000",785,33.461,N,Primary,VA,SFR_At,Rate/Term
103489639,"225,000",798,30.635,N,Primary,ID,SFR_At,Cashout
103489673,"677,500",790,33.105,Y,Primary,CA,2 Unit,Rate/Term
103489717,"254,000",728,40.072,N,Primary,GA,SFR_Dt,Cashout
103489765,"400,000",782,33.63,N,Primary,CA,SFR_Dt,Cashout
103489841,"153,750",663,43.213,N,Primary,TX,SFR_Dt,Cashout
103489910,"420,850",746,38.633,N,Primary,MD,SFR_At,Purchase
103489926,"313,213",765,19.822,N,Primary,TN,SFR_At,Purchase
103489950,"384,750",804,32.791,N,Primary,CA,SFR_Dt,Rate/Term
103489981,"225,000",720,31.58,N,Primary,TX,SFR_At,Cashout
103489983,"392,608",769,24.717,N,Primary,MN,SFR_Dt,Rate/Term
103490005,"236,000",734,42.787,N,Primary,WV,SFR_At,Cashout
103490040,"500,000",753,49.46,Y,Primary,CA,SFR_Dt,Rate/Term
103490070,"233,000",714,39.965,N,Primary,AZ,SFR_Dt,Rate/Term
103490090,"212,000",781,12.012,N,Second,CO,SFR_At,Rate/Term
103490100,"244,000",729,29.811,N,Primary,WA,SFR_Dt,Rate/Term
103490174,"325,000",729,43.306,N,Primary,WA,SFR_Dt,Cashout
103490213,"337,250",775,41.091,N,Primary,CA,SFR_Dt,Purchase
103490294,"260,000",774,34.402,N,Primary,VA,SFR_Dt,Cashout
103490344,"302,850",778,37.106,N,Second,SC,SFR_At,Purchase
103490453,"160,000",725,40.691,N,Primary,MA,SFR_Dt,Cashout
103490483,"327,000",800,27.675,N,Primary,SC,SFR_At,Rate/Term
103490562,"249,038",791,21.597,N,Primary,NV,SFR_At,Purchase
103490596,"122,200",815,33.864,N,Primary,TX,SFR_At,Rate/Term
103490600,"422,000",743,31.784,N,Primary,CO,SFR_At,Cashout
103490648,"652,500",794,38.945,Y,Primary,CA,SFR_Dt,Purchase
103490674,"242,600",802,43.281,N,Primary,AR,SFR_Dt,Rate/Term
103490680,"344,600",780,32.787,N,Primary,OH,SFR_At,Rate/Term
103490713,"700,000",789,37.081,Y,Second,CA,SFR_Dt,Purchase
103490747,"454,150",804,39.596,N,Primary,AZ,SFR_At,Rate/Term
103490773,"354,000",773,40.514,N,Primary,CA,SFR_Dt,Cashout
103490776,"565,800",778,39.792,Y,Primary,MD,SFR_At,Rate/Term
103490790,"385,000",711,40.138,N,Primary,FL,CondoLo,Purchase
103490864,"184,000",757,49.134,N,Primary,CA,SFR_Dt,Rate/Term
103490873,"310,300",813,19.616,N,Primary,SC,SFR_Dt,Rate/Term
103490965,"720,000",715,46.746,Y,Primary,CA,SFR_Dt,Cashout
103491039,"330,000",810,29.97,N,Primary,UT,SFR_Dt,Rate/Term
103491041,"267,777",778,31.927,N,Primary,CO,SFR_Dt,Cashout
103491053,"180,000",819,30.234,N,Primary,MI,SFR_Dt,Rate/Term
103491143,"270,050",781,30.331,N,Primary,MN,SFR_Dt,Cashout
103491155,"160,050",754,45.542,N,Primary,TX,SFR_Dt,Rate/Term
103491170,"325,000",799,33.089,N,Primary,CA,CondoLo,Cashout
103491229,"260,000",790,25.947,N,Primary,CO,SFR_At,Purchase
103491245,"357,800",787,23.972,N,Primary,IL,SFR_At,Rate/Term
103491255,"430,000",752,28.431,N,Primary,UT,SFR_Dt,Purchase
103491258,"120,625",761,42.577,N,Primary,LA,SFR_Dt,Purchase
103491299,"270,000",803,27.898,N,Primary,NV,SFR_At,Rate/Term
103491304,"241,600",811,39.067,N,Primary,WA,SFR_Dt,Cashout
103491313,"300,000",729,40.12,N,Second,FL,SFR_Dt,Purchase
103491332,"249,600",763,41.811,N,Primary,VA,SFR_Dt,Cashout
103491348,"450,000",781,48.133,N,Primary,DE,SFR_Dt,Purchase
103491385,"238,000",794,26.135,N,Primary,FL,SFR_At,Rate/Term
103491399,"474,000",792,39.249,N,Primary,CA,SFR_Dt,Cashout
103491476,"196,000",725,49.574,N,Primary,VA,SFR_Dt,Cashout
103491499,"227,000",751,46.451,N,Primary,CA,SFR_Dt,Rate/Term
103491585,"454,000",760,25.254,N,Primary,CO,SFR_Dt,Rate/Term
103491594,"288,300",789,38.552,N,Primary,CA,SFR_Dt,Cashout
103491605,"501,250",784,33.34,Y,Primary,CA,SFR_At,Rate/Term
103491619,"318,850",753,42.523,N,Primary,IL,SFR_Dt,Rate/Term
103491640,"242,500",770,20.615,N,Primary,NV,SFR_At,Purchase
103491716,"242,403",756,28.51,N,Primary,TN,SFR_Dt,Purchase
103491746,"484,350",757,32.274,N,Primary,IN,SFR_At,Purchase
103491851,"352,000",747,36.247,N,Primary,MA,SFR_Dt,Cashout
103491905,"370,925",792,21.109,N,Primary,UT,SFR_Dt,Cashout
103491941,"246,000",796,17.196,N,Primary,WA,SFR_Dt,Rate/Term
103492029,"215,600",785,41.556,N,Primary,PA,SFR_Dt,Rate/Term
103492062,"592,000",795,26.611,Y,Primary,WA,SFR_Dt,Rate/Term
103492064,"150,500",757,39.586,N,Primary,OH,SFR_Dt,Rate/Term
103492093,"265,000",793,37.324,N,Primary,NV,SFR_Dt,Cashout
103492229,"315,875",721,25.586,N,Primary,FL,SFR_At,Purchase
103492299,"286,000",730,39.969,N,Primary,AZ,SFR_At,Rate/Term
103492374,"227,000",784,36.407,N,Primary,WA,SFR_Dt,Rate/Term
103492384,"80,000",784,38.857,N,Primary,NY,SFR_Dt,Cashout
103492395,"200,001",695,40.863,N,Primary,AZ,SFR_Dt,Cashout
103492468,"134,100",682,34.084,N,Primary,IN,SFR_Dt,Rate/Term
103492553,"367,000",783,31.56,N,Primary,MN,SFR_Dt,Rate/Term
103492617,"512,000",766,42.951,Y,Primary,CA,SFR_Dt,Rate/Term
103492637,"356,150",817,37.989,N,Primary,IN,SFR_Dt,Rate/Term
103492672,"228,000",698,41.75,N,Primary,TX,SFR_At,Purchase
103492737,"412,500",792,40.882,N,Primary,NY,2 Unit,Cashout
103492741,"284,800",746,38.863,N,Second,WA,SFR_At,Purchase
103492745,"89,500",802,26.62,N,Primary,FL,SFR_At,Cashout
103492762,"280,000",768,38.822,N,Primary,NV,SFR_Dt,Cashout
103492833,"216,000",712,39.43,N,Primary,MD,SFR_Dt,Rate/Term
103492848,"287,700",814,21.173,N,Primary,GA,SFR_At,Rate/Term
103492860,"354,400",791,42.387,N,Primary,NC,SFR_Dt,Cashout
103492910,"459,000",772,17.386,N,Primary,MD,SFR_Dt,Rate/Term
103493113,"405,000",790,18.391,N,Primary,CA,SFR_Dt,Cashout
103493138,"200,000",685,33.976,N,Primary,CA,SFR_Dt,Cashout
103493220,"200,000",705,23.742,N,Primary,IN,SFR_Dt,Rate/Term
103493227,"332,000",688,24.88,N,Primary,WA,SFR_At,Rate/Term
103493374,"210,000",771,40.109,N,Second,ME,SFR_Dt,Rate/Term
103493454,"100,000",711,42.7,N,Primary,ID,SFR_Dt,Cashout
103493500,"300,000",757,24.38,N,Primary,MD,SFR_At,Cashout
103493570,"162,000",733,30.803,N,Primary,GA,SFR_Dt,Cashout
103493704,"298,000",733,44.547,N,Primary,CA,CondoLo,Purchase
103493754,"415,000",741,33.785,N,Primary,CO,SFR_At,Cashout
103493813,"300,000",784,35.451,N,Primary,NY,SFR_Dt,Rate/Term
103493973,"181,000",697,41.169,N,Primary,NY,SFR_Dt,Cashout
103494251,"113,500",700,40.173,N,Primary,NY,SFR_Dt,Rate/Term
103494259,"141,500",703,40.347,N,Primary,NY,SFR_Dt,Rate/Term
103494316,"231,200",794,37.55,N,Primary,CO,SFR_Dt,Purchase
103494353,"210,000",796,29.022,N,Primary,ID,SFR_At,Purchase
103494469,"328,000",702,39.776,N,Primary,NY,SFR_Dt,Cashout
103494654,"468,000",777,49.151,N,Primary,CA,SFR_At,Purchase
103494680,"99,000",722,33.773,N,Primary,WV,SFR_Dt,Rate/Term
103494759,"84,500",684,44.865,N,Primary,GA,SFR_Dt,Cashout
103494859,"241,200",768,43.334,N,Second,NV,SFR_At,Purchase
103494888,"200,000",791,22.649,N,Primary,MN,SFR_At,Rate/Term
103494912,"420,000",820,30.835,N,Primary,NV,CondoLo,Purchase
103495060,"219,200",774,31.504,N,Primary,TX,Det Condo,Purchase
103495106,"192,000",815,28.303,N,Primary,AZ,SFR_At,Rate/Term
103495150,"189,700",773,26.176,N,Primary,PA,SFR_Dt,Rate/Term
103495335,"384,000",721,33.887,N,Primary,CA,SFR_Dt,Cashout
103495447,"324,500",774,23.566,N,Primary,CO,SFR_At,Rate/Term
103495465,"228,000",707,48.587,N,Primary,FL,SFR_Dt,Rate/Term
103495506,"302,000",732,32.166,N,Primary,CA,SFR_Dt,Cashout
103495522,"657,500",793,35.356,Y,Primary,CA,SFR_At,Rate/Term
103495578,"182,400",758,48.337,N,Primary,AZ,SFR_Dt,Cashout
103495604,"426,000",777,28.431,N,Primary,HI,SFR_At,Rate/Term
103495672,"381,000",796,16.151,N,Primary,CA,SFR_Dt,Rate/Term
103495680,"278,000",805,43.074,N,Primary,UT,SFR_At,Cashout
103495700,"147,000",683,29.896,N,Primary,IN,SFR_Dt,Rate/Term
103495703,"335,500",782,23.356,N,Primary,CO,SFR_At,Rate/Term
103495769,"294,096",772,35.26,N,Primary,TX,SFR_Dt,Rate/Term
103495846,"243,500",777,35.192,N,Primary,OR,SFR_Dt,Rate/Term
103495869,"225,000",756,38.856,N,Primary,TN,SFR_Dt,Cashout
103495971,"377,000",750,21.385,N,Primary,AR,SFR_At,Cashout
103496139,"210,000",727,30.554,N,Primary,CA,SFR_Dt,Rate/Term
103496164,"227,500",641,20.274,N,Primary,OR,SFR_Dt,Cashout
103496215,"176,000",769,20.31,N,Primary,AR,SFR_At,Cashout
103496293,"206,000",804,24.678,N,Primary,WA,SFR_Dt,Cashout
103496368,"100,000",670,22.468,N,Primary,IN,SFR_Dt,Rate/Term
103496412,"226,400",766,31.538,N,Primary,WI,SFR_Dt,Purchase
103496445,"451,250",727,34.195,N,Primary,LA,SFR_Dt,Purchase
103496519,"339,900",748,38.125,N,Primary,CO,SFR_Dt,Purchase
103496572,"170,910",763,38.559,N,Primary,NJ,SFR_Dt,Purchase
103496666,"250,000",789,26.513,N,Primary,WA,SFR_At,Rate/Term
103496854,"225,150",792,26.806,N,Primary,TX,SFR_Dt,Purchase
103497009,"206,250",810,39.129,N,Primary,NC,SFR_Dt,Purchase
103497014,"344,700",759,37.759,N,Primary,TX,SFR_At,Purchase
103497031,"296,400",744,36.66,N,Primary,TX,SFR_Dt,Purchase
103497045,"512,700",711,31.635,Y,Primary,CA,SFR_At,Rate/Term
103497067,"256,000",737,22.667,N,Primary,MD,SFR_At,Purchase
103497103,"243,750",756,28.003,N,Primary,OH,SFR_At,Rate/Term
103497126,"283,500",793,21.373,N,Primary,AZ,SFR_Dt,Rate/Term
103497138,"240,000",732,49.246,N,Primary,NJ,SFR_Dt,Cashout
103497144,"169,600",797,12.73,N,Primary,PA,SFR_Dt,Purchase
103497147,"304,000",725,13.105,N,Primary,NV,SFR_At,Purchase
103497250,"405,600",759,34.8,N,Primary,MI,SFR_At,Purchase
103497275,"366,300",753,34.736,N,Primary,TX,SFR_At,Purchase
103497281,"295,000",775,36.276,N,Primary,AZ,SFR_At,Cashout
103497552,"81,600",703,22.188,N,Primary,FL,CondoLo,Purchase
103497578,"230,000",751,46.51,N,Primary,CA,SFR_Dt,Cashout
103497584,"399,800",767,32.635,N,Primary,MN,SFR_At,Rate/Term
103497621,"180,500",754,48.083,N,Primary,MN,SFR_Dt,Purchase
103497625,"256,500",729,44.194,N,Primary,GA,SFR_Dt,Purchase
103497643,"254,500",750,26.253,N,Primary,GA,CondoLo,Rate/Term
103497735,"393,000",768,36.749,N,Primary,MD,SFR_At,Rate/Term
103497798,"246,500",778,27.804,N,Primary,WA,SFR_Dt,Rate/Term
103497830,"304,000",751,47.708,N,Primary,NV,SFR_At,Purchase
103497885,"273,000",678,30.92,N,Primary,CA,SFR_Dt,Cashout
103497925,"371,450",799,46.998,N,Primary,TN,SFR_At,Rate/Term
103497956,"145,300",746,19.767,N,Primary,LA,SFR_Dt,Rate/Term
103498033,"166,400",799,27.407,N,Primary,MD,SFR_Dt,Cashout
103498088,"150,000",810,27.202,N,Primary,PA,SFR_Dt,Purchase
103498110,"413,250",710,43.498,N,Primary,MI,SFR_Dt,Purchase
103498237,"280,000",733,15.972,N,Primary,CA,SFR_At,Purchase
103498270,"138,400",702,41.89,N,Primary,CA,SFR_Dt,Cashout
103498542,"205,000",793,26.202,N,Primary,TX,SFR_Dt,Cashout
103498703,"546,250",802,33.978,Y,Primary,CA,SFR_Dt,Purchase
103498838,"561,200",809,29.86,Y,Primary,CO,SFR_Dt,Purchase
103498934,"239,200",767,33.45,N,Primary,CA,CondoLo,Purchase
103498954,"243,700",708,41.554,N,Primary,OH,SFR_At,Rate/Term
103499014,"313,500",746,40.814,N,Primary,OH,SFR_Dt,Purchase
103499056,"165,000",749,25.76,N,Primary,FL,SFR_At,Cashout
103499090,"250,000",747,26.188,N,Primary,CA,SFR_Dt,Cashout
103499347,"233,700",776,34.441,N,Primary,MI,SFR_Dt,Purchase
103499370,"156,000",764,33.203,N,Primary,NC,SFR_Dt,Cashout
103499449,"484,350",779,10.591,N,Primary,WA,SFR_At,Purchase
103499460,"215,000",784,38.944,N,Primary,NY,SFR_Dt,Cashout
103499793,"140,000",647,33.605,N,Primary,SC,SFR_Dt,Cashout
103499910,"230,175",779,26.953,N,Primary,GA,SFR_Dt,Purchase
103499929,"420,000",691,45.413,N,Primary,CA,SFR_Dt,Cashout
103499934,"102,000",802,40.559,N,Primary,IN,SFR_Dt,Rate/Term
103499996,"284,800",808,30.081,N,Second,GA,SFR_At,Purchase
103500035,"125,000",710,39.465,N,Primary,UT,SFR_At,Cashout
103500128,"233,500",673,19.565,N,Primary,NV,SFR_At,Rate/Term
103500351,"236,250",793,34.348,N,NOO,KS,SFR_Dt,Purchase
103500569,"290,030",732,43.564,N,Primary,MD,SFR_At,Purchase
103500701,"425,000",778,40.629,N,Primary,VA,SFR_At,Cashout
103501058,"302,000",724,31.432,N,Primary,IL,SFR_Dt,Rate/Term
103501146,"398,000",724,42.767,N,Primary,FL,SFR_Dt,Rate/Term
103501420,"83,000",681,28.409,N,Primary,FL,SFR_At,Cashout
103501638,"258,500",752,31.912,N,Primary,DE,SFR_Dt,Rate/Term
103501731,"392,000",714,34.297,N,Primary,VA,SFR_At,Rate/Term
103501762,"258,750",740,27.938,N,Primary,MD,SFR_At,Purchase
103501763,"105,000",752,31.831,N,NOO,DE,SFR_Dt,Rate/Term
103501814,"128,000",774,46.373,N,NOO,FL,SFR_At,Purchase
103501924,"465,000",779,35.292,N,Primary,CA,SFR_Dt,Purchase
103502086,"453,150",711,38.265,N,Primary,CA,SFR_Dt,Purchase
103502166,"232,750",763,30.679,N,Primary,NV,SFR_At,Purchase
103502199,"293,300",801,50.333,N,Primary,CA,SFR_Dt,Purchase
103502397,"337,500",788,24.402,N,Primary,CA,SFR_Dt,Purchase
103502414,"129,750",636,24.85,N,Primary,WV,SFR_Dt,Cashout
103502442,"401,500",738,23.682,N,Primary,MN,SFR_Dt,Rate/Term
103502966,"200,000",748,49.371,N,Primary,UT,SFR_Dt,Cashout
103502977,"275,000",786,50.123,N,Primary,CA,CondoLo,Purchase
103503033,"159,500",807,30.45,N,Primary,IN,SFR_Dt,Rate/Term
103503321,"484,350",807,24.628,N,Primary,NC,SFR_At,Purchase
103503348,"154,000",708,39.162,N,Primary,IL,SFR_Dt,Rate/Term
103503436,"302,400",708,34.502,N,Primary,IN,SFR_Dt,Cashout
103503455,"484,350",801,17.643,N,Second,CO,SFR_Dt,Purchase
103503509,"190,000",745,46.402,N,Primary,IL,SFR_At,Purchase
103503604,"472,000",801,34.567,N,Primary,CA,CondoLo,Purchase
103503605,"275,025",698,39.347,N,Primary,FL,SFR_Dt,Purchase
103503664,"152,000",750,26.545,N,Primary,AZ,SFR_At,Purchase
103503954,"250,000",720,25.448,N,Primary,NV,SFR_Dt,Purchase
103504120,"200,500",706,49.129,N,Primary,NM,SFR_Dt,Rate/Term
103504352,"192,000",787,41.136,N,Primary,MD,CondoLo,Purchase
103504675,"479,750",743,48.629,N,Primary,CA,CondoLo,Purchase
103504837,"326,800",771,33.208,N,Primary,MN,SFR_At,Rate/Term
103505053,"141,700",750,41.369,N,Primary,AL,SFR_At,Rate/Term
103505068,"460,000",769,34.565,N,Primary,IL,4 Unit,Purchase
103505440,"366,400",792,24.929,N,Primary,FL,SFR_At,Purchase
103505598,"320,250",784,28.887,N,Primary,CA,CondoLo,Purchase
103505962,"215,000",757,17.949,N,Primary,CA,SFR_Dt,Cashout
103506044,"334,500",702,46.819,N,Primary,MN,SFR_Dt,Rate/Term
103506183,"133,000",749,46.512,N,Primary,TN,SFR_Dt,Rate/Term
103506640,"478,800",780,30.666,N,Primary,VA,SFR_At,Purchase
103506677,"298,000",773,47.077,N,Primary,CA,SFR_Dt,Purchase
103507244,"417,000",800,28.946,N,Primary,CA,CondoLo,Purchase
103507387,"454,400",760,38.808,N,Primary,CA,SFR_Dt,Purchase
103507452,"216,000",751,43.301,N,Primary,OR,SFR_At,Cashout
103507533,"170,000",777,22.117,N,Primary,CO,SFR_Dt,Cashout
103507864,"331,000",721,37.028,N,Primary,WA,SFR_Dt,Cashout
103508042,"227,950",734,31.294,N,Primary,LA,SFR_Dt,Purchase
103508640,"146,400",780,34.776,N,Primary,AL,SFR_Dt,Cashout
103509024,"301,150",709,46.22,N,Primary,UT,SFR_At,Purchase
103509253,"600,000",787,25.401,Y,Primary,CA,SFR_Dt,Purchase
103509979,"168,000",798,28.53,N,Primary,MI,Det Condo,Purchase
103510943,"314,000",711,24.735,N,Primary,OR,SFR_Dt,Rate/Term
103513473,"255,000",795,44.4,N,NOO,CA,CondoLo,Purchase
103514107,"356,300",773,44.135,N,Primary,CA,CondoLo,Rate/Term
103518348,"225,600",734,21.728,N,Primary,CA,SFR_At,Purchase
3000181967,"48,925",658,45.25,N,Primary,IL,SFR_Dt,Purchase
3000202838,"118,885",749,30.281,N,Primary,IL,SFR_Dt,Purchase
3000225522,"113,600",746,30.184,N,Primary,IL,SFR_Dt,Purchase
3000253864,"314,000",722,36.642,N,Primary,IL,SFR_At,Rate/Term
3000269702,"129,750",703,29.548,N,NOO,MI,2 Unit,Rate/Term
3000305571,"469,000",808,19.028,N,Primary,AZ,SFR_At,Rate/Term
3000305713,"261,900",763,42.739,N,Primary,PA,SFR_At,Purchase
3000314075,"160,032",682,45.823,N,Primary,IL,SFR_Dt,Purchase
3000318300,"224,988",776,39.954,N,Primary,PA,CondoLo,Purchase
3000336928,"301,500",802,31.844,N,Primary,NC,SFR_Dt,Purchase
3000355980,"456,475",713,48.975,N,Primary,MA,SFR_Dt,Purchase
3000355989,"553,000",756,33.842,Y,Primary,NY,SFR_Dt,Purchase
3000373054,"174,743",707,33.295,N,Primary,AZ,Manu,Purchase
3000383639,"399,000",719,41.851,N,Primary,TX,SFR_At,Purchase
3000406362,"116,000",763,40.934,N,Second,WI,SFR_Dt,Rate/Term
3000418781,"384,750",730,34.12,N,Primary,PA,SFR_Dt,Purchase
3000423270,"383,250",799,1.158,N,NOO,NJ,2 Unit,Purchase
3000425824,"177,300",771,22.739,N,Primary,NY,Co-op,Purchase
3000435426,"299,000",729,46.107,N,Primary,NY,SFR_Dt,Purchase
3000442543,"206,200",788,27.861,N,Primary,IL,CondoLo,Rate/Term
3000445094,"217,500",707,44.032,N,Second,TN,CondoHi,Purchase
3000446893,"468,000",746,37.428,N,Primary,MA,SFR_Dt,Rate/Term
3000448519,"214,400",655,49.531,N,Primary,NJ,CondoLo,Purchase
3000451711,"342,000",782,38.031,N,Primary,MA,SFR_Dt,Purchase
3000453256,"232,164.41",763,36.385,N,Primary,WA,CondoLo,Cashout
3000458694,"223,000",796,28.98,N,Primary,IL,CondoHi,Rate/Term
3000466250,"562,500",795,43.928,Y,Primary,CA,SFR_Dt,Purchase
3000467588,"413,250",762,47.821,N,Primary,IL,SFR_Dt,Purchase
3000468136,"841,023",770,46.843,Y,Primary,CA,3 Unit,Rate/Term
